,Unnamed: 0.1,Unnamed: 0,Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2451,2451,2451,2021,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,17147073342.0,23731367435.531425,72.25488960373522
2452,2452,2452,2021,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,17426926658.0,24118681453.35746,72.25488960373522
2453,2453,2453,2021,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,18019489008.0,24938781453.85538,72.25488960373522
2454,2454,2454,2021,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,85708020430.0,118618990216.50339,72.25488960373522
2455,2455,2455,2021,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,3868172429.0,5353509568.99121,72.25488960373522
2456,2456,2456,2021,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversión,32234769000.0,44612578023.13994,72.25488960373522
2457,2457,2457,2021,Transporte,24,Ministerio de transporte,2401,Funcionamiento,155337838352.0,214985918882.32547,72.25488960373522
2458,2458,2458,2021,Transporte,24,Ministerio de transporte,2401,Inversión,182486003224.0,252558690802.52032,72.25488960373522
2459,2459,2459,2021,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,195776613000.0,270952753611.12628,72.25488960373522
2460,2460,2460,2021,Transporte,24,Instituto nacional de vías,2402,Deuda,2456712528.0,3400064053.0672126,72.25488960373522
2461,2461,2461,2021,Transporte,24,Instituto nacional de vías,2402,Inversión,4375365389458.0,6055459240825.987,72.25488960373522
2462,2462,2462,2021,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,548101000000.0,758565964194.1602,72.25488960373522
2463,2463,2463,2021,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1284000000.0,1777042366.3253698,72.25488960373522
2464,2464,2464,2021,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,995523000000.0,1377793261410.6938,72.25488960373522
2465,2465,2465,2021,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,101565565000.0,140565663523.9666,72.25488960373522
2466,2466,2466,2021,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,969198470862.0,1341360392600.8867,72.25488960373522
2467,2467,2467,2021,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,4237527256305.0,5864692728124.992,72.25488960373522
2468,2468,2468,2021,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,3550000000.0,4913162305.65036,72.25488960373522
2469,2469,2469,2021,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Inversión,5872000000.0,8126785650.360258,72.25488960373522
2470,2470,2470,2021,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1210000000.0,1674627152.0667427,72.25488960373522
2471,2471,2471,2021,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,20136828000.0,27869156136.609787,72.25488960373522
2472,2472,2472,2021,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,143936000000.0,199205895669.3212,72.25488960373522
2473,2473,2473,2021,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,42233338000.0,58450491353.06789,72.25488960373522
2474,2474,2474,2021,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,12424924000.0,17195962886.58324,72.25488960373522
2475,2475,2475,2021,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,791737000000.0,1095755601236.2534,72.25488960373522
2476,2476,2476,2021,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,102079036923.0,141276303213.28873,72.25488960373522
2477,2477,2477,2021,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,649994000000.0,899584794281.3805,72.25488960373522
2478,2478,2478,2021,Organismos de control,25,Defensoría del pueblo,2502,Inversión,60629385904.0,83910426320.6372,72.25488960373522
2479,2479,2479,2021,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,922092946424.0,1276166846951.1194,72.25488960373522
2480,2480,2480,2021,Organismos de control,25,Contraloría general de la república,2601,Inversión,153817217700.0,212881396046.10013,72.25488960373522
2481,2481,2481,2021,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,87748000000.0,121442300280.62192,72.25488960373522
2482,2482,2482,2021,Rama judicial,27,Rama judicial,2701,Funcionamiento,4737475927000.0,6556616379848.5625,72.25488960373522
2483,2483,2483,2021,Rama judicial,27,Rama judicial,2701,Inversión,480260662865.0,664675657936.6123,72.25488960373522
2484,2484,2484,2021,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,986604000000.0,1365449460113.7656,72.25488960373522
2485,2485,2485,2021,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,62671096655.0,86736132320.87787,72.25488960373522
2486,2486,2486,2021,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,39639550000.0,54860716302.23739,72.25488960373522
2487,2487,2487,2021,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,57537593696.0,79631418733.80647,72.25488960373522
2488,2488,2488,2021,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,14183100000.0,19629259802.047783,72.25488960373522
2489,2489,2489,2021,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,4056603300000.0,5614295893672.3545,72.25488960373522
2490,2490,2490,2021,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,94418000001.0,130673509459.1011,72.25488960373522
2491,2491,2491,2021,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,226053700000.0,312855920533.18164,72.25488960373522
2492,2492,2492,2021,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,44668590240.0,61820854595.41115,72.25488960373522
2493,2493,2493,2021,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,18016196584.0,24934224773.99876,72.25488960373522
2494,2494,2494,2021,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversión,64452292597.0,89201288591.64174,72.25488960373522
2495,2495,2495,2021,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,219202523000.0,303373964311.8468,72.25488960373522
2496,2496,2496,2021,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,308768506024.0,427332333794.11066,72.25488960373522
2497,2497,2497,2021,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,51132763000.0,70767201057.84604,72.25488960373522
2498,2498,2498,2021,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversión,31291389274.0,43306950499.28135,72.25488960373522
2499,2499,2499,2021,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,53449868000.0,73974049774.53166,72.25488960373522
2500,2500,2500,2021,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,307884412378.0,426108757575.46497,72.25488960373522
2501,2501,2501,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,3028787000.0,4191809047.956011,72.25488960373522
2502,2502,2502,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,5032792400.0,6965331242.772847,72.25488960373522
2503,2503,2503,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,3623997000.0,5015573367.940843,72.25488960373522
2504,2504,2504,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,1920577093.0,2658058303.781168,72.25488960373522
2505,2505,2505,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3785611000.0,5239245427.90292,72.25488960373522
2506,2506,2506,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,2031745000.0,2811913506.674251,72.25488960373522
2507,2507,2507,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,5088444261.0,7042352827.478339,72.25488960373522
2508,2508,2508,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1216974000.0,1684279094.0159273,72.25488960373522
2509,2509,2509,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2111308000.0,2922027853.8642397,72.25488960373522
2510,2510,2510,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2534929000.0,3508314819.8028064,72.25488960373522
2511,2511,2511,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2523623000.0,3492667435.8513465,72.25488960373522
2512,2512,2512,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Inversión,2109840328.0,2919996611.400167,72.25488960373522
2513,2513,2513,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,3801177000.0,5260788606.6211605,72.25488960373522
2514,2514,2514,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3657862000.0,5062442168.357983,72.25488960373522
2515,2515,2515,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Inversión,730317457.0,1010751605.8847404,72.25488960373522
2516,2516,2516,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2886551000.0,3994955934.2358747,72.25488960373522
2517,2517,2517,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Inversión,1861942882.0,2576909178.342647,72.25488960373522
2518,2518,2518,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5714058000.0,7908195599.40842,72.25488960373522
2519,2519,2519,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,4768431000.0,6599457872.195678,72.25488960373522
2520,2520,2520,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2250939000.0,3115275675.244596,72.25488960373522
2521,2521,2521,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversión,3661344862.0,5067262412.384513,72.25488960373522
2522,2522,2522,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2328236000.0,3222253902.4952602,72.25488960373522
2523,2523,2523,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,6949992404.0,9618715691.236376,72.25488960373522
2524,2524,2524,2021,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,2293058000.0,3173567924.019719,72.25488960373522
2525,2525,2525,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2484114000.0,3437987399.3629127,72.25488960373522
2526,2526,2526,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,640390703.0,886293933.2024044,72.25488960373522
2527,2527,2527,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2250239000.0,3114306882.677285,72.25488960373522
2528,2528,2528,2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,4220109486.0,5840586718.966963,72.25488960373522
2529,2529,2529,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,2118755400.0,2932334976.386803,72.25488960373522
2530,2530,2530,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2486327000.0,3441050167.8649983,72.25488960373522
2531,2531,2531,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,3040828814.0,4208474790.6705036,72.25488960373522
2532,2532,2532,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2347454000.0,3248851410.4361014,72.25488960373522
2533,2533,2533,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2563809500.0,3548285125.1459994,72.25488960373522
2534,2534,2534,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,2008639680.0,2779935989.1294656,72.25488960373522
2535,2535,2535,2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,2278068000.0,3152821923.185438,72.25488960373522
